,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
82,Census Tract 3,0.4915,156483.0,976500.0,11,001,000300,Census Tract 3,0.0,4.0,43.0,3.7141899634490785,41.0,20165.123096153337,0.45473170270512353,7.0305677446339665,0.6156211562115621,0.4123616236162362,0.009378843788437884,0.1609778597785978,0.92382432957637
83,Census Tract 4,0.5905,153397.0,1164200.0,11,001,000400,Census Tract 4,1.0,10.0,52.0,3.4119961100233933,9.0,5291.527036817237,0.4028386905899378,7.294095684186684,0.6610398379473329,0.17690749493585414,0.002025658338960162,0.1035883547731889,0.7972413793103448
84,Census Tract 5.01,0.5384,119911.0,674600.0,11,001,000501,Census Tract 5.01,4.0,12.0,275.0,2.933103969152885,11.0,1538.71596717403,0.3946908679800271,15.106693362407242,0.7924020341011068,0.36673646425366435,0.020640143583607537,0.041943270971635485,0.8156701030927835
85,Census Tract 5.02,0.4927,153264.0,1012500.0,11,001,000502,Census Tract 5.02,2.0,2.0,18.0,3.442217127596833,8.0,12071.015138614937,0.44757978104154406,14.81024532339418,0.6798882681564246,0.2611731843575419,0.02988826815642458,0.055865921787709494,0.9447322970639033
86,Census Tract 6,0.5297,154266.0,1109800.0,11,001,000600,Census Tract 6,0.0,8.0,51.0,4.502082910858174,18.0,6429.262979213527,0.4330374077263999,18.308780203269755,0.6058276001618778,0.19081343585592878,0.010319708619991905,0.04786000421674046,0.9786145978614598
87,Census Tract 7.02,0.4272,71747.0,289900.0,11,001,000702,Census Tract 7.02,0.0,0.0,7.0,4.233048273439445,10.0,14811.618914521674,0.40521147346822484,8.051496138978077,0.7277011107371255,0.4547290474587681,0.03163917872770111,0.09357118815213733,0.9272492466637968
88,Census Tract 7.03,0.5187,120156.0,455000.0,11,001,000703,Census Tract 7.03,0.0,0.0,6.0,4.637752485790988,3.0,3544.1539617193935,0.41557717664941374,5.594353084531641,0.7112107623318386,0.22301943198804186,0.02272047832585949,0.03348281016442452,0.9582942830365511
89,Census Tract 7.04,0.5349,86733.0,1258500.0,11,001,000704,Census Tract 7.04,0.0,0.0,10.0,4.458977404051597,13.0,4822.667130394994,0.40602880883501113,22.854793196931613,0.6060082872928176,0.4022790055248619,0.011395027624309393,0.16988950276243095,0.9060225016545335
90,Census Tract 8.02,0.5097,159375.0,1052100.0,11,001,000802,Census Tract 8.02,0.0,0.0,22.0,4.427499409451837,29.0,3146.6018978350903,0.4341772362687686,8.460182138442335,0.6980212216805277,0.2707198164611414,0.0068827071981646115,0.07083452824777746,0.9438877755511023
91,Census Tract 8.03,0.4489,121417.0,651300.0,11,001,000803,Census Tract 8.03,0.0,0.0,20.0,5.252588145249479,2.0,1250.0072510587663,0.39925555384070666,17.67284978377831,0.6535869996036464,0.17043202536662702,0.04716607213634562,0.23026584867075664,0.82876254180602
92,Census Tract 8.04,0.4908,247946.0,1556300.0,11,001,000804,Census Tract 8.04,0.0,2.0,51.0,5.230047722111825,6.0,21476.564197392276,0.4313939215033814,3.040492971706389,0.5164640324214792,0.11803444782168186,0.044326241134751775,0.07328805885681947,0.9121122599704579
93,Census Tract 9.02,0.4137,219250.0,1162100.0,11,001,000902,Census Tract 9.02,0.0,0.0,36.0,6.655635351831107,10.0,5500.777262934222,0.4557187319001988,12.777573121210906,0.6163575042158516,0.06913996627318718,0.01475548060708263,0.030775716694772345,0.9677033492822966
94,Census Tract 9.03,0.4467,250001.0,1452100.0,11,001,000903,Census Tract 9.03,0.0,12.0,44.0,6.181287856919005,2.0,20302.173692909437,0.43607314201219993,4.475043134900504,0.16702819956616052,0.22270426608821403,0.04844540853217643,0.10583941605839416,0.9044943820224719
95,Census Tract 9.04,0.4718,250001.0,1700100.0,11,001,000904,Census Tract 9.04,0.0,2.0,2.0,6.929511675010311,3.0,8467.158264873147,0.43093494822551426,5.441626938996415,0.6104579207920792,0.12592821782178218,0.01485148514851485,0.06590346534653466,0.9090909090909091
96,Census Tract 10.02,0.4875,140772.0,478400.0,11,001,001002,Census Tract 10.02,0.0,12.0,77.0,5.339350356364964,7.0,16853.757951423813,0.4174379096936017,8.428196572701532,0.6580682143880768,0.3760389796503296,0.040412725709372314,0.10690742333046718,0.8245533669262483
97,Census Tract 10.03,0.3867,230510.0,1039800.0,11,001,001003,Census Tract 10.03,0.0,4.0,22.0,7.038286811123959,16.0,491.28504853745386,0.44740773515436516,9.400803668309898,0.5949112822229662,0.04553063274188149,0.012052226314027453,0.029794520547945205,1.0
98,Census Tract 10.04,0.4753,183516.0,1059500.0,11,001,001004,Census Tract 10.04,0.0,20.0,77.0,6.571134544053125,17.0,11173.06590807576,0.4249897742111595,10.679962303044992,0.5478827361563517,0.22671009771986972,0.010640608034744842,0.10111591892507402,0.9760622381807301
99,Census Tract 11,0.5623,119894.0,1053800.0,11,001,001100,Census Tract 11,2.0,14.0,169.0,6.982826924196045,19.0,18136.69798082365,0.3944937281282458,28.908889440015592,0.6723128398159766,0.1562107904642409,0.014638226683396068,0.07339255499153977,0.9051724137931034
100,Census Tract 12,0.4892,119556.0,883800.0,11,001,001200,Census Tract 12,1.0,8.0,41.0,5.618467769403423,20.0,31362.98353644582,0.4128336348071425,13.97413515262865,0.676728334956183,0.21733203505355403,0.035053554040895815,0.06329113924050633,0.9360217138425746
101,Census Tract 13.01,0.5623,100744.0,1365200.0,11,001,001301,Census Tract 13.01,0.0,0.0,28.0,5.889226441351936,9.0,5014.137239003469,0.39973317138674014,17.101869825278875,0.6750602145828771,0.30435734617911103,0.03941318151959711,0.06775491949910555,0.9307909604519774
102,Census Tract 13.03,0.4718,88207.0,513600.0,11,001,001303,Census Tract 13.03,0.0,4.0,42.0,4.968176379536799,11.0,16546.337203000054,0.39250329156246333,13.699879358961022,0.7570637926012235,0.500436935624818,0.020681619574715992,0.09845616079230993,0.9655822725129656
103,Census Tract 13.04,0.3909,111649.0,530800.0,11,001,001304,Census Tract 13.04,0.0,10.0,80.0,4.087115567702805,15.0,3069.1045779696533,0.4144472152847965,6.762475747415935,0.8428571428571429,0.5071428571428571,0.010952380952380953,0.10785714285714286,0.9408850726552179
104,Census Tract 14.01,0.4383,174444.0,1116800.0,11,001,001401,Census Tract 14.01,0.0,0.0,12.0,7.5319210084493164,5.0,6705.132196009134,0.3999234072533123,10.810960335102875,0.6352650370777259,0.13128261466630048,0.02773963196923922,0.05190881625926943,0.9819277108433735
105,Census Tract 14.02,0.4589,143523.0,920900.0,11,001,001402,Census Tract 14.02,0.0,2.0,21.0,6.820502660124401,5.0,4370.366708498245,0.4203818863056775,21.368973762490715,0.60385500575374,0.09436133486766399,0.00805523590333717,0.0701959637320854,0.9429957550030321
106,Census Tract 15,0.4447,228750.0,994100.0,11,001,001500,Census Tract 15,0.0,0.0,27.0,8.034525325356958,15.0,13399.292041296503,0.43305765052955786,7.587128969831311,0.5782912234042553,0.058011968085106384,0.014627659574468085,0.02867937489266701,0.9466791393826005
107,Census Tract 16,0.3465,178493.0,884700.0,11,001,001600,Census Tract 16,2.0,12.0,35.0,9.165484425334542,25.0,10321.099494971055,0.3899817986187421,6.885738975998627,0.5323095333067411,0.14718787395293179,0.017949740725967292,0.03161498187676198,0.9240282685512368
108,Census Tract 17.02,0.4356,115000.0,462000.0,11,001,001702,Census Tract 17.02,0.0,24.0,79.0,7.958027464924954,18.0,9565.14986332742,0.3715665782465384,18.835469360334578,0.5254976820289065,0.2274338696482138,0.046632124352331605,0.05284888521882741,0.927400468384075
109,Census Tract 18.03,0.4155,54306.0,589300.0,11,001,001803,Census Tract 18.03,0.0,0.0,21.0,7.202410709526963,1.0,1595.8930462410428,0.4622409065666053,1.062062032212711,0.24224945926459984,0.2213410237923576,0.039894256188416244,0.21389089161259311,0.9195467422096317
110,Census Tract 18.04,0.5233,47535.0,638100.0,11,001,001804,Census Tract 18.04,0.0,0.0,64.0,7.235421682810731,18.0,8072.277488029111,0.4725193138799164,6.056176689857247,0.24831983456832674,0.1599172841633638,0.08650697914871618,0.15578149233155264,0.9362232187344295
111,Census Tract 19.01,0.4947,67381.0,575300.0,11,001,001901,Census Tract 19.01,0.0,0.0,38.0,7.0469501849514655,35.0,14302.789368930276,0.42287139168651927,4.942673303759155,0.3194312796208531,0.1485781990521327,0.017772511848341232,0.13127962085308056,0.9024096385542169
112,Census Tract 19.02,0.3897,116250.0,603800.0,11,001,001902,Census Tract 19.02,0.0,2.0,39.0,7.1193400566344724,11.0,1555.3993325025067,0.4202160201486303,15.228718349179514,0.3443089430894309,0.13455284552845528,0.025609756097560974,0.05851063829787234,0.9547123623011016
113,Census Tract 20.01,0.5305,51250.0,878800.0,11,001,002001,Census Tract 20.01,0.0,2.0,11.0,6.338543057287467,8.0,29664.119529628595,0.46572051158995775,4.253140169533538,0.21632196757965344,0.18893236444941308,0.024594745667970933,0.2761131335760291,0.951651893634166
114,Census Tract 20.02,0.4205,211875.0,716400.0,11,001,002002,Census Tract 20.02,0.0,12.0,34.0,5.60024572857178,35.0,4486.516234780155,0.4107597528014597,5.674652781295335,0.42184684684684687,0.20495495495495494,0.05405405405405406,0.05959963603275705,0.8938110749185668
115,Census Tract 21.01,0.4177,68828.0,583700.0,11,001,002101,Census Tract 21.01,0.0,6.0,49.0,6.070046008420539,28.0,3870.904064276392,0.44276377901392405,7.357671869004836,0.32900052696293697,0.18391006499209556,0.014403653609696119,0.07658528016862814,0.9080508474576271
116,Census Tract 21.02,0.4719,81250.0,538400.0,11,001,002102,Census Tract 21.02,0.0,4.0,44.0,6.279536120715548,58.0,2783.2206997726835,0.4572171972766527,12.979179483964032,0.3518815766006777,0.2133047975744605,0.03727483502764402,0.12724935732647816,0.8999577880962432
117,Census Tract 22.01,0.4564,104226.0,625500.0,11,001,002201,Census Tract 22.01,0.0,0.0,9.0,5.3409259866483,41.0,1330.6189249103156,0.3903905396029539,6.159829071506683,0.3592915378127636,0.2507731234186112,0.09333708181051448,0.09293349168646081,0.884263959390863
118,Census Tract 22.02,0.4619,59083.0,543600.0,11,001,002202,Census Tract 22.02,0.0,0.0,5.0,5.553827214190307,26.0,26985.475371854187,0.4256686575607347,13.257384318042604,0.283896990381632,0.3192677629537698,0.04591995035681042,0.13310580204778158,0.8483063328424153
119,Census Tract 23.01,0.3794,154391.0,654400.0,11,001,002301,Census Tract 23.01,0.0,0.0,10.0,4.809909166775656,28.0,16786.17674188228,0.40690338819448235,14.38980704297222,0.4542018028496656,0.18900843268391973,0.04158185519046234,0.03780168653678395,0.952191235059761
120,Census Tract 23.02,0.4971,75208.0,364900.0,11,001,002302,Census Tract 23.02,0.0,0.0,24.0,4.165487055950902,13.0,7454.943381701017,0.35225656502584385,3.004118319687383,0.5381773399014779,0.3392857142857143,0.04310344827586207,0.16155419222903886,0.7572093023255814
121,Census Tract 24,0.3475,111061.0,655800.0,11,001,002400,Census Tract 24,0.0,10.0,103.0,4.561488609090658,44.0,5955.138805891159,0.41596357805923045,10.544056043526194,0.4282196503324304,0.2676680620536814,0.025855700566362966,0.06547174508339557,0.9449860724233984
122,Census Tract 25.01,0.4627,143281.0,703100.0,11,001,002501,Census Tract 25.01,0.0,2.0,34.0,4.718282557680182,20.0,23713.58428975449,0.43728783352462414,2.552632329445348,0.2709316037735849,0.21963443396226415,0.017099056603773585,0.0983170947741364,0.9463937621832359
123,Census Tract 25.03,0.4693,80682.0,745500.0,11,001,002503,Census Tract 25.03,0.0,2.0,37.0,4.11504017755995,39.0,15475.100978600838,0.3954541424488621,7.493304179763211,0.5148828372387587,0.383153894870171,0.103863204559848,0.12222925902469918,0.9005360333531864
124,Census Tract 26,0.4144,191484.0,973900.0,11,001,002600,Census Tract 26,0.0,4.0,44.0,4.7782941150105085,15.0,2565.9277297358944,0.3851160715366349,18.107261222420327,0.6660597232337946,0.24326292789512016,0.023306627822286964,0.045968624589565854,0.9514884233737596
125,Census Tract 27.02,0.4489,113250.0,855000.0,11,001,002702,Census Tract 27.02,0.0,8.0,116.0,3.093214721839077,54.0,10891.277510135304,0.414986994496276,13.428522867602737,0.5674649050371594,0.38497109826589593,0.02857142857142857,0.05689169016420634,0.9451350192884698
126,Census Tract 27.03,0.4911,106250.0,645800.0,11,001,002703,Census Tract 27.03,0.0,0.0,2.0,3.445390077962708,19.0,2107.198400393594,0.41643272768545586,9.820804423061542,0.5590183093104791,0.2898324892871056,0.008570315543435918,0.16501650165016502,0.9509306260575296
127,Census Tract 27.04,0.4506,75194.0,905500.0,11,001,002704,Census Tract 27.04,2.0,0.0,9.0,3.635325837529732,15.0,4593.957309019727,0.39999231210154357,24.63707586376692,0.41576885406464253,0.39299706170421156,0.019343780607247795,0.07345739471106758,0.9338319907940161
128,Census Tract 28.01,0.4769,62323.0,751700.0,11,001,002801,Census Tract 28.01,0.0,2.0,57.0,3.612107679799672,16.0,13437.980655066676,0.4032238640299178,6.0593834551561745,0.46881091617933723,0.43932748538011696,0.012914230019493177,0.19273879142300196,0.9541130386121992
129,Census Tract 28.02,0.4847,72582.0,374700.0,11,001,002802,Census Tract 28.02,0.0,14.0,70.0,2.9946748154104714,9.0,11535.144193236214,0.40366895478873854,20.84181391217404,0.5117519257357298,0.44637566660082956,0.05411811179142801,0.15812388679992084,0.9794014768752429
130,Census Tract 29,0.4413,148125.0,699700.0,11,001,002900,Census Tract 29,0.0,4.0,99.0,3.540004612949643,60.0,15246.671400892834,0.4046766589549441,8.336423118387577,0.5298876404494383,0.42337078651685395,0.012808988764044944,0.06295289855072464,0.8756629345904537
131,Census Tract 30,0.5623,88125.0,698000.0,11,001,003000,Census Tract 30,0.0,2.0,37.0,2.990486530855768,57.0,3393.6724645928302,0.41641735947692077,11.908982216434278,0.44383756827356924,0.4367133697459036,0.06364284018047969,0.24988066825775657,0.9081823860087446
132,Census Tract 31,0.3914,133408.0,638100.0,11,001,003100,Census Tract 31,0.0,10.0,92.0,3.2832470995880056,59.0,5104.86125871191,0.4016490993515034,11.392656156788323,0.5866666666666667,0.4559477124183007,0.03869281045751634,0.05568627450980392,0.9549819927971188
133,Census Tract 32,0.4438,117563.0,610300.0,11,001,003200,Census Tract 32,0.0,2.0,104.0,3.583646538205451,56.0,15946.457661377644,0.43570351021494325,5.155595455891045,0.3210920976735243,0.30936358392616803,0.07998461834262642,0.17075526366621596,0.7911857292759706
134,Census Tract 33.01,0.3796,160536.0,851200.0,11,001,003301,Census Tract 33.01,0.0,8.0,12.0,2.9673913001720513,82.0,44598.891444148714,0.3690895751084917,9.847808735000529,0.699165673420739,0.36185935637663885,0.007866507747318237,0.06841477949940405,0.9461206896551724
135,Census Tract 33.02,0.3575,139485.0,890800.0,11,001,003302,Census Tract 33.02,0.0,0.0,34.0,2.5432594534041213,58.0,3777.7617381409364,0.36531413088511255,13.202488316725658,0.6751708428246014,0.3712984054669704,0.02232346241457859,0.07864654778235025,0.8818474758324383
136,Census Tract 34,0.4997,104485.0,823500.0,11,001,003400,Census Tract 34,0.0,0.0,65.0,2.676468737059911,63.0,28693.59949860486,0.36388513098759656,8.120234011536228,0.2873952931790985,0.3769445552453131,0.024531312325488632,0.09190140845070423,0.7937254901960784
137,Census Tract 35,0.4822,75816.0,619100.0,11,001,003500,Census Tract 35,0.0,2.0,103.0,2.456637321150386,40.0,4439.1675224225855,0.3840544586644383,7.402260336057689,0.33099752679307504,0.6327287716405606,0.051112943116240726,0.09985935302390998,0.8309677419354838
138,Census Tract 36,0.501,107610.0,741200.0,11,001,003600,Census Tract 36,1.0,2.0,11.0,2.4294690863188078,45.0,24192.81580251094,0.38243356737309653,14.962706272828614,0.6344174557431042,0.4565664882667764,0.029641827912721283,0.18159306644655385,0.920880149812734
139,Census Tract 37.01,0.4222,88654.0,513000.0,11,001,003701,Census Tract 37.01,0.0,4.0,22.0,2.1055404570641603,24.0,433.49076021479976,0.43162998176755235,18.27241249632337,0.6272806255430061,0.447002606429192,0.015204170286707211,0.020851433536055605,0.9013914095583787
140,Census Tract 37.02,0.5759,41719.0,515800.0,11,001,003702,Census Tract 37.02,0.0,4.0,3.0,2.4901555616234363,10.0,4708.11800209416,0.3786437122731734,14.85807827067971,0.3617950754567117,0.3927720413026211,0.09729944400317712,0.34273232724384434,0.8384781048097631
141,Census Tract 38.01,0.5357,102980.0,784900.0,11,001,003801,Census Tract 38.01,0.0,2.0,27.0,1.9101537351023898,24.0,1335.3230360494472,0.43022760068214616,11.148339294473965,0.8312462731067383,0.42397137745974955,0.01967799642218247,0.016696481812760882,1.0
142,Census Tract 38.02,0.4714,135094.0,631800.0,11,001,003802,Census Tract 38.02,1.0,6.0,143.0,2.269076063230743,24.0,3818.831253162053,0.37161445065033694,15.766502184143128,0.7031977646693574,0.45389630549518784,0.003725551071095933,0.050294939459795095,0.9535256410256411
143,Census Tract 39.01,0.309,123465.0,382200.0,11,001,003901,Census Tract 39.01,2.0,6.0,28.0,2.5548081758333008,22.0,21788.67281906923,0.3738652318693057,12.199044005360365,0.7797735259664194,0.3682155408043733,0.0007809449433814916,0.04984051036682616,0.9318559556786704
144,Census Tract 39.02,0.3547,135211.0,486000.0,11,001,003902,Census Tract 39.02,0.0,0.0,5.0,2.640839465474833,15.0,2202.730826132882,0.41542430109675005,18.644259518537275,0.6196130167106421,0.3386103781882146,0.003518029903254178,0.0043975373790677225,0.8977611940298508
145,Census Tract 40.01,0.4383,153650.0,680800.0,11,001,004001,Census Tract 40.01,4.0,6.0,35.0,2.165474495132316,30.0,9402.85702844578,0.4533510652803834,12.594129659165255,0.8058516196447231,0.515778474399164,0.02110762800417973,0.01544973544973545,0.9768403639371381
146,Census Tract 40.02,0.3691,154792.0,654800.0,11,001,004002,Census Tract 40.02,3.0,4.0,87.0,1.8105524975168719,66.0,13609.06918603755,0.42234606767504435,12.763521537866467,0.8259604190919674,0.37718277066356226,0.02532013969732247,0.0340512223515716,0.9035202086049544
147,Census Tract 41,0.5403,160313.0,1128800.0,11,001,004100,Census Tract 41,8.0,0.0,34.0,1.9310863252418844,32.0,19883.59350973716,0.4017727843684333,11.345244806541618,0.7603406326034063,0.321573398215734,0.015409570154095702,0.05190592051905921,0.85
148,Census Tract 42.01,0.3778,132386.0,826600.0,11,001,004201,Census Tract 42.01,4.0,6.0,62.0,1.5122055952128395,68.0,12890.02963475655,0.4674957072480893,9.589925048128576,0.7474173553719008,0.49328512396694213,0.0023243801652892563,0.015237603305785124,0.8653229500687127
149,Census Tract 42.02,0.4708,105449.0,644400.0,11,001,004202,Census Tract 42.02,6.0,4.0,72.0,1.2994136640751612,106.0,4479.745070400767,0.43919857047348043,18.265175818252548,0.8366013071895425,0.6082276047673971,0.02191464821222607,0.16236601826121477,0.9421593830334191
150,Census Tract 43,0.4731,112197.0,785700.0,11,001,004300,Census Tract 43,0.0,8.0,89.0,1.590299132506852,38.0,8034.171796770145,0.3900945823362304,11.334437420243084,0.721262950172669,0.46941292550567343,0.0,0.031080414405525406,0.9627303182579564
151,Census Tract 44.01,0.3938,180293.0,732100.0,11,001,004401,Census Tract 44.01,0.0,4.0,125.0,1.9375135881131165,28.0,6085.403142165018,0.37680742697494085,8.861084252180005,0.7350936967632027,0.43157296990346394,0.009369676320272573,0.044860874503123226,0.9550369948776323
152,Census Tract 44.02,0.4587,138750.0,934200.0,11,001,004402,Census Tract 44.02,0.0,4.0,161.0,1.6637883487853744,97.0,6067.517422813163,0.35154759350996834,16.028500508232593,0.49821215733015495,0.4259038537941994,0.133492252681764,0.05978477481068155,0.851512373968836
153,Census Tract 46,0.4134,129896.0,689800.0,11,001,004600,Census Tract 46,0.0,2.0,39.0,2.1685151234254607,76.0,1426.6142114744032,0.36400747295812524,10.3488920361753,0.506153360681603,0.4250552224676554,0.031240138845061535,0.09214263174502998,0.9733606557377049
154,Census Tract 47.02,0.3554,136979.0,498200.0,11,001,004702,Census Tract 47.02,2.0,16.0,53.0,1.9881573605502474,33.0,8707.62358057501,0.3828575312509235,9.272264077827025,0.706198014488865,0.5575529916823182,0.02897773007781057,0.0827843024921226,0.9547363509099394
155,Census Tract 47.03,0.5191,89310.0,574500.0,11,001,004703,Census Tract 47.03,1.0,2.0,31.0,1.6869298498993077,30.0,8874.484866563831,0.3572290170707621,5.545020002436529,0.508992195453003,0.4482524601289447,0.012555140821174076,0.23956565999321344,0.8015230842455974
156,Census Tract 47.04,0.5415,30174.0,468400.0,11,001,004704,Census Tract 47.04,0.0,4.0,1.0,2.1774508307280627,7.0,161.02393613473197,0.4967378160578006,0.0,0.04859611231101512,0.15712742980561556,0.12095032397408208,0.37365010799136067,0.8984198645598194
157,Census Tract 48.01,0.4808,109453.0,782300.0,11,001,004801,Census Tract 48.01,0.0,4.0,58.0,1.7984106951388148,88.0,12831.606530444004,0.37805721124337643,11.334751848077886,0.5780752071383046,0.48311026131293816,0.04079031230082855,0.13582614253755193,0.8859205776173286
158,Census Tract 48.02,0.4141,118500.0,635400.0,11,001,004802,Census Tract 48.02,1.0,6.0,19.0,1.5823398239549527,38.0,12421.885174743358,0.36935337449506805,5.99547316708629,0.5044966637655933,0.35625181317087323,0.0023208587177255585,0.06005221932114883,0.8950276243093923
159,Census Tract 49.01,0.4912,96932.0,923500.0,11,001,004901,Census Tract 49.01,0.0,6.0,56.0,1.4335664634024499,87.0,3909.990924318898,0.3872713131856742,7.384705568462294,0.5826659038901602,0.45308924485125857,0.012585812356979404,0.12957665903890161,0.9421188630490956
160,Census Tract 49.02,0.4228,159625.0,674100.0,11,001,004902,Census Tract 49.02,5.0,6.0,81.0,1.1171593896433691,58.0,10685.297977186105,0.3723453403848363,10.09066426759182,0.6600622700254741,0.46306255307104444,0.04189074440984999,0.12227568638550806,0.9776833156216791
161,Census Tract 25.04,0.4955,79647.0,502000.0,11,001,002504,Census Tract 25.04,0.0,0.0,48.0,4.126983537426567,17.0,7956.604273372482,0.4574855162137956,11.267385815798141,0.35453840186190844,0.2761830876648565,0.027152831652443754,0.15358715358715358,0.9903273809523809
162,Census Tract 50.01,0.3848,184722.0,723000.0,11,001,005001,Census Tract 50.01,2.0,0.0,33.0,1.209197930361996,64.0,926.745191511689,0.3942302283253422,4.715095782454333,0.7971086739780658,0.4322033898305085,0.011465603190428714,0.06813627254509018,0.9041336851363236
163,Census Tract 50.03,0.3977,116250.0,465200.0,11,001,005003,Census Tract 50.03,1.0,2.0,28.0,0.7325634196587769,28.0,3566.129641032939,0.39443069136810816,11.631893279047324,0.7612863327149041,0.44032158317872605,0.0037105751391465678,0.05875077303648732,0.8375451263537906
164,Census Tract 50.04,0.527,76964.0,556200.0,11,001,005004,Census Tract 50.04,2.0,4.0,11.0,0.8784804237258603,40.0,3181.2493833414032,0.3836026963132844,7.607328044686394,0.4899149453219927,0.4850546780072904,0.04034021871202916,0.2648845686512758,0.9544650751547303
165,Census Tract 52.02,0.4892,133927.0,668800.0,11,001,005202,Census Tract 52.02,9.0,4.0,106.0,0.95738173183841,54.0,6322.455658654948,0.4500843023255814,4.997577613965492,0.8388829215896885,0.4192624418188328,0.010025062656641603,0.026136770497672754,0.9435328185328186
167,Census Tract 53.02,0.4843,87981.0,505600.0,11,001,005302,Census Tract 53.02,1.0,0.0,45.0,1.0934678240324969,44.0,3572.6185990929316,0.4418575832290388,4.830274623132331,0.8604378420641126,0.4890539483971853,0.019546520719311962,0.08991399530883502,0.9684395090590298
168,Census Tract 53.03,0.4606,97181.0,371500.0,11,001,005303,Census Tract 53.03,2.0,2.0,39.0,0.7909799420384329,19.0,6394.226230003156,0.42273701129725627,12.666359350911053,0.847227322805729,0.46309217774513406,0.02093279471171502,0.09578402366863906,0.9165145985401459
170,Census Tract 55.02,0.5151,105351.0,794900.0,11,001,005502,Census Tract 55.02,14.0,8.0,158.0,1.163029306394609,79.0,17409.86445780412,0.4466694011684537,18.6744125108235,0.6802413273001509,0.4155354449472097,0.03996983408748114,0.11699507389162561,0.8961424332344213
171,Census Tract 55.03,0.3934,173255.0,757200.0,11,001,005503,Census Tract 55.03,4.0,8.0,17.0,1.4008451618788744,40.0,2081.771252640812,0.43555996982865763,6.6160548611447,0.8147163120567376,0.3608156028368794,0.0008865248226950354,0.13785460992907803,0.8357314148681055
172,Census Tract 56.01,0.5125,67840.0,594900.0,11,001,005601,Census Tract 56.01,10.0,10.0,42.0,1.4264202517273141,53.0,2724.0999999315177,0.4167213584595987,6.35486567626177,0.6365159128978225,0.6394472361809045,0.03391959798994975,0.3241291418861512,0.768385864374403
173,Census Tract 56.02,0.4815,108327.0,659200.0,11,001,005602,Census Tract 56.02,3.0,0.0,20.0,1.5675776096439238,62.0,4922.9636730481125,0.39786570239383,11.555378051675854,0.5385351842987075,0.49784585926280517,0.0215414073719483,0.198334595003785,0.873336881319851
174,Census Tract 58.01,0.4582,114452.0,488600.0,11,001,005801,Census Tract 58.01,2.0,24.0,192.0,1.4951482859079452,16.0,7933.205517176266,0.3881832035933878,20.95434264691386,0.6265060240963856,0.24447791164658633,0.08082329317269077,0.2976907630522088,0.8416666666666667
