,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
63,Census Tract 119,0.4311,45490.0,125300.0,47,065,011900,Census Tract 119,0.0,0.0,11.0,2.622848819570175,177.0,493.7621869239636,0.4271058878177789,0.0,0.20600558659217877,0.263268156424581,0.018854748603351956,0.05656424581005587,0.7945823927765236
65,Census Tract 121,0.4744,62958.0,212500.0,47,065,012100,Census Tract 121,1.0,0.0,19.0,4.419306361148386,103.0,803.5330322885688,0.43534548825675234,1.7530781429112792,0.2534495279593319,0.23398692810457516,0.0030501089324618735,0.14554195804195805,0.8867324212535794
67,Census Tract 122,0.4403,25244.0,109300.0,47,065,012200,Census Tract 122,0.0,0.0,10.0,4.371211917168251,88.0,344.01398692184387,0.4635199314173529,5.534380465353203,0.011941618752764263,0.2693498452012384,0.07916850950906679,0.340999557717824,0.9723018147086915
69,Census Tract 110.02,0.4257,75017.0,215000.0,47,009,011002,Census Tract 110.02,0.0,0.0,0.0,7.519921506443952,41.0,529.1924423708983,0.4831085822966972,1.317291153269086,0.15440508628519528,0.07992733878292461,0.010899182561307902,0.08946412352406903,0.9562236286919831
71,Census Tract 101.05,0.4021,61115.0,236900.0,47,037,010105,Census Tract 101.05,0.0,0.0,3.0,10.78727248936251,10.0,1012.1080071780169,0.39110043652818766,6.861140293204457,0.277743335399876,0.15519735482537714,0.069435833849969,0.0731556106633602,0.9455813953488372
72,Census Tract 101.06,0.4778,66940.0,235000.0,47,037,010106,Census Tract 101.06,2.0,0.0,10.0,9.58273452743257,16.0,1466.1854114572814,0.3887755199617499,2.0941702358325913,0.2028493894165536,0.19436906377204885,0.015264586160108548,0.15611664295874822,0.9103852596314908
73,Census Tract 104.01,0.3924,47025.0,202600.0,47,037,010401,Census Tract 104.01,1.0,0.0,19.0,16.426261329265866,5.0,1229.8905930369183,0.4024908518264788,1.1558669585419243,0.23109421208280523,0.2674271229404309,0.025559780312632025,0.09529860228716645,0.8664806695894779
75,Census Tract 104.03,0.3825,26856.0,125000.0,47,037,010403,Census Tract 104.03,0.0,0.0,7.0,14.031463988184031,3.0,2995.553426948061,0.39880400078346817,0.0,0.06648005598320504,0.3205038488453464,0.09913692558898997,0.21143267160966275,0.9240041928721174
76,Census Tract 104.04,0.2979,52306.0,167100.0,47,037,010404,Census Tract 104.04,0.0,0.0,3.0,13.325175478602374,3.0,2201.9023312647223,0.4318816329094948,2.4880111534370037,0.07860445565363598,0.27784783522488443,0.031105506515342583,0.2211013030685162,0.9460726846424384
77,Census Tract 108.01,0.3385,72321.0,173200.0,47,119,010801,Census Tract 108.01,0.0,0.0,2.0,13.241722273969073,9.0,629.8683011445085,0.44873642628710814,0.0,0.18485143692157818,0.1955674622503653,0.0,0.02830188679245283,0.9362880886426593
79,Census Tract 108.02,0.4138,52000.0,167600.0,47,119,010802,Census Tract 108.02,0.0,0.0,6.0,10.388862021460708,39.0,2360.8212221442354,0.434531039964949,0.5233418792215575,0.1238107650202007,0.23484947217515964,0.019418741040010425,0.11222050344536634,0.9391363481808909
81,Census Tract 106.01,0.3836,64698.0,211800.0,47,037,010601,Census Tract 106.01,0.0,0.0,0.0,12.57293680812816,13.0,2196.657132658722,0.3846137302747714,3.1811039371837575,0.15690269994905756,0.13245033112582782,0.013924265579894719,0.10324536376604851,0.9550414666084679
82,Census Tract 106.02,0.3479,49173.0,167600.0,47,037,010602,Census Tract 106.02,0.0,0.0,0.0,13.310385924467578,2.0,2481.1094982038767,0.3792868903367814,0.48047589271466135,0.10574837310195227,0.23454446854663774,0.03172451193058568,0.15491362220334182,0.9985174203113417
83,Census Tract 107.01,0.3789,44963.0,177000.0,47,037,010701,Census Tract 107.01,0.0,0.0,10.0,12.137433894778104,14.0,468.23942264838144,0.4012532652185038,2.642409771256171,0.115676204450966,0.2878454389826363,0.02372218146246026,0.09804407031443427,0.882297104888467
84,Census Tract 107.02,0.5816,31225.0,191500.0,47,037,010702,Census Tract 107.02,0.0,0.0,8.0,10.368290224420006,8.0,818.9423067138823,0.40972460227531016,2.751915555324575,0.10143979057591623,0.19862565445026178,0.0,0.1592252133946159,0.8581223628691983
85,Census Tract 109.03,0.3812,43354.0,168500.0,47,037,010903,Census Tract 109.03,1.0,0.0,9.0,9.232357872011379,14.0,1693.324602103321,0.4528539382798333,3.953899556110507,0.09633391525154737,0.12966195841929853,0.02285351531502936,0.37109623964308475,0.9518987341772152
86,Census Tract 114,0.4439,54586.0,292400.0,47,037,011400,Census Tract 114,0.0,4.0,26.0,5.71652039554146,127.0,2205.837845752887,0.3720391397904549,6.1785918156325215,0.31277625762997263,0.38370869290675647,0.0500947169017049,0.12207956219743211,0.8439328911431916
87,Census Tract 126,0.3812,56667.0,293800.0,47,037,012600,Census Tract 126,0.0,0.0,5.0,2.38541931395853,91.0,135.62339529666986,0.3781769764730493,4.1600335777551765,0.2950743494423792,0.3856877323420074,0.010223048327137546,0.16449814126394052,0.8462401795735129
88,Census Tract 127.01,0.4347,39033.0,152600.0,47,037,012701,Census Tract 127.01,6.0,0.0,14.0,5.906138412309273,24.0,4066.742657482051,0.39805897058779394,0.0,0.16911908966058467,0.14243672748675693,0.05042181675495389,0.23660977045320777,0.9531187922129519
89,Census Tract 127.02,0.4102,57690.0,244700.0,47,037,012702,Census Tract 127.02,1.0,0.0,9.0,4.263297050472634,113.0,1382.9219548987746,0.4430191577176997,7.97750003766422,0.16009358288770054,0.20153743315508021,0.08522727272727272,0.2692436974789916,0.7972199509403107
90,Census Tract 128.01,0.5587,32138.0,172800.0,47,037,012801,Census Tract 128.01,0.0,0.0,14.0,6.246399729032071,44.0,3116.5303672420273,0.44448418544699725,1.1158494570834627,0.14513438368860054,0.19666357738646895,0.012604263206672845,0.2540845070422535,0.914368052696583
91,Census Tract 128.02,0.4622,49432.0,158200.0,47,037,012802,Census Tract 128.02,0.0,0.0,27.0,6.738035107603737,13.0,4643.16571208743,0.40903658335034887,0.0,0.11358835954001407,0.1654541187514668,0.052804505984510676,0.2631416202844774,0.9512961508248232
94,Census Tract 131,0.3908,74250.0,246500.0,47,037,013100,Census Tract 131,0.0,0.0,4.0,13.37611419955866,8.0,518.8061854688024,0.3623654632265783,4.51038541928084,0.29074151654796815,0.1822371177209887,0.012568077084206116,0.10766652702136573,0.8877358490566037
95,Census Tract 132.01,0.3744,52697.0,259900.0,47,037,013201,Census Tract 132.01,0.0,0.0,0.0,9.080926026536023,40.0,1355.630247638327,0.4075740166489934,4.796205335440828,0.17797476986021138,0.2512785543811797,0.00954653937947494,0.039209001022843505,0.9181034482758621
96,Census Tract 132.02,0.3796,64986.0,307700.0,47,037,013202,Census Tract 132.02,0.0,0.0,5.0,7.86533755701019,36.0,1058.1387102379417,0.41632865475544006,11.774269302638794,0.3181063122923588,0.30426356589147285,0.022702104097452935,0.08693244739756367,0.9152215799614644
97,Census Tract 133,0.4375,77955.0,391100.0,47,037,013300,Census Tract 133,0.0,2.0,35.0,6.1975261586332016,100.0,1149.1491318706055,0.45637490223282784,13.226423311902783,0.5278670953912111,0.49008574490889606,0.06913183279742766,0.14710610932475884,0.9434697855750487
98,Census Tract 134,0.3846,90978.0,520900.0,47,037,013400,Census Tract 134,0.0,16.0,72.0,5.848356447430492,43.0,285.08476138519865,0.4699813122162775,9.635620631157051,0.6130174894841709,0.35288908567633387,0.018817799424396722,0.057117555899933586,0.9455113890129522
99,Census Tract 135,0.4556,73750.0,387100.0,47,037,013500,Census Tract 135,0.0,12.0,6.0,4.434073304168785,44.0,764.8338949821992,0.4118462976631526,5.57194413367008,0.5493955814922884,0.567319716548562,0.01834097540641934,0.10994983277591973,0.9522317932654659
100,Census Tract 136,0.4128,28779.0,306400.0,47,037,013600,Census Tract 136,0.0,0.0,39.0,3.8565180811821205,43.0,1959.3462707668534,0.43065086553705395,5.126869591347241,0.1058914131690412,0.2579899884482095,0.025413939160569887,0.3452517162471396,0.9440596696856686
