,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
64,Census Tract 406.03,0.486,81776.0,744100.0,15,007,040603,Census Tract 406.03,16.0,2.0,166.0,189.76823437033534,1195.0,230.37950594080544,0.34593885819762044,9.02077083856168,0.26174730247128436,0.15071353985381133,0.016359206404455272,0.07673526334147192,0.49976403964134025
65,Census Tract 406.04,0.4688,72298.0,645200.0,15,007,040604,Census Tract 406.04,3.0,2.0,44.0,194.52644365066158,190.0,7042.198864814867,0.35662822982292447,5.314400127491639,0.19689964645091107,0.19526788142507479,0.03889039978243133,0.10055555555555555,0.7637106184364061
66,Census Tract 407.01,0.436,75503.0,715400.0,15,007,040701,Census Tract 407.01,0.0,0.0,12.0,200.7703066563284,2.0,4.700332787821398,0.3930840229126583,16.194529755399767,0.25283522348232157,0.12041360907271514,0.027351567711807873,0.11307538358905937,0.9083333333333333
67,Census Tract 407.02,0.3947,87031.0,632500.0,15,007,040702,Census Tract 407.02,0.0,10.0,46.0,199.97574528286904,2.0,7634.304953119842,0.34579739718083163,2.5211418171775115,0.24603677869372226,0.2075142675967026,0.018230818008877617,0.08931977113795296,0.886435331230284
68,Census Tract 408,0.3587,75239.0,491100.0,15,007,040800,Census Tract 408,0.0,6.0,69.0,212.6242029366021,0.0,1777.831327624358,0.3685044153809176,2.0363686314454195,0.08156755525176577,0.20072909546593756,0.021417179311916154,0.0735930735930736,0.8916256157635468
69,Census Tract 409,0.4038,70787.0,421300.0,15,007,040900,Census Tract 409,2.0,8.0,133.0,225.40052051375943,24.0,101.53453297712495,0.35339045839911654,2.3451847391058083,0.12927018633540371,0.18711180124223603,0.012616459627329192,0.1040360501567398,0.7790004585052728
71,Census Tract 9400,0.4449,74344.0,527900.0,15,007,940000,Census Tract 9400,0.0,12.0,26.0,198.5592624959417,40.0,884.0635756940952,0.34394178447870516,5.533678476419985,0.14665970772442588,0.17197286012526097,0.018789144050104383,0.11221294363256785,0.8906797477224947
76,Census Tract 201,0.4915,62950.0,354300.0,15,001,020100,Census Tract 201,4.0,0.0,66.0,354.19555308220225,120.0,5260.545506358161,0.3446578102313147,3.6198724996276197,0.22274994063167894,0.12372358109712657,0.022559962004274518,0.19533666428741375,0.7320916905444126
77,Census Tract 202.02,0.4734,53304.0,350000.0,15,001,020202,Census Tract 202.02,0.0,0.0,13.0,359.5534740668184,46.0,249.15960709063742,0.33917492687104034,0.6549417535011547,0.144,0.17381818181818182,0.007272727272727273,0.12409972299168975,0.8785046728971962
78,Census Tract 203,0.5345,29028.0,291900.0,15,001,020300,Census Tract 203,2.0,2.0,260.0,369.2444916654269,78.0,60.50749560827196,0.3710676570459182,2.6942217275553118,0.2459354247767346,0.20952599038241357,0.03366155255324021,0.30035419126328217,0.8971913089560148
79,Census Tract 204,0.4568,54555.0,243700.0,15,001,020400,Census Tract 204,0.0,5.0,106.0,370.8519421883465,34.0,15642.241480148787,0.3432782167327985,2.5541086928516203,0.24311519099792717,0.2360082913828842,0.04708320994965946,0.2738131699846861,0.8767034393251135
