,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
280,Census Tract 163,0.478,102660.0,1030000.0,36,047,016300,Census Tract 163,13.0,6.0,82.0,8.82359741721558,63.0,5615.847767773849,0.4008571622809352,17.03593059926106,0.589280596159358,0.3175695041559186,0.05331040412725709,0.1235310977357409,0.9251497005988024
292,Census Tract 165,0.4867,205855.0,2000001.0,36,047,016500,Census Tract 165,0.0,20.0,77.0,8.935329137012813,55.0,29268.972965592075,0.4217551605090892,18.013445754444067,0.6668340867235895,0.19839276745354092,0.026954629164573914,0.05357441821530219,0.955537258130918
296,Census Tract 168,0.3261,98497.0,809600.0,36,047,016800,Census Tract 168,0.0,10.0,40.0,10.641021648944122,15.0,9666.905794726956,0.3939678308006754,0.0,0.31444906444906445,0.170997920997921,0.009355509355509356,0.07016632016632017,0.9527950310559006
299,Census Tract 169,0.5056,110833.0,1033300.0,36,047,016900,Census Tract 169,0.0,14.0,78.0,9.290615881482754,80.0,26794.07184208706,0.44077641314706534,18.80526897324374,0.5596844509030517,0.20718289391737596,0.027610545982976957,0.1638218151540383,0.9744318181818182
304,Census Tract 170,0.4514,85625.0,1020300.0,36,047,017000,Census Tract 170,0.0,12.0,13.0,10.952479525802772,0.0,14056.951977824492,0.38514395603879337,5.478975099181702,0.2807495741056218,0.14855195911413968,0.015672913117546847,0.09914821124361159,0.8656716417910447
308,Census Tract 171,0.518,132288.0,1363000.0,36,047,017100,Census Tract 171,0.0,2.0,1.0,17.318094238282665,10.0,24161.368854187607,0.4588674138136066,26.667759174334865,0.5371469261808688,0.15048658912888677,0.03607880370282459,0.040505122706695255,0.9268433179723502
312,Census Tract 174,0.4276,102037.0,846400.0,36,047,017400,Census Tract 174,0.0,4.0,2.0,16.783542720697955,6.0,11321.68937401621,0.3896265781415599,0.6302346125218284,0.24361948955916474,0.13735498839907193,0.027842227378190254,0.04501160092807425,0.9546044098573282
318,Census Tract 176,0.498,81204.0,726600.0,36,047,017600,Census Tract 176,0.0,6.0,21.0,24.772250215413898,2.0,452.8848938155971,0.3986689849568514,0.6639883818398467,0.2505091649694501,0.18126272912423624,0.049287169042769856,0.14052953156822812,0.8918367346938776
323,Census Tract 178,0.383,75464.0,836600.0,36,047,017800,Census Tract 178,0.0,12.0,15.0,11.297352089692982,7.0,18562.86323442848,0.4272618507011089,3.7183349383031414,0.19730351857941467,0.18974021703387045,0.014468924695823742,0.12363122571529495,0.9114954221770092
326,Census Tract 179,0.5393,90769.0,1586200.0,36,047,017900,Census Tract 179,0.0,12.0,12.0,4.058740763125567,17.0,27736.33888325107,0.37996162463495026,21.46716735018109,0.4072976054732041,0.174230330672748,0.0572405929304447,0.21481481481481482,0.9422382671480144
