,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
59,Census Tract 216.35,0.4539,50029.0,343600.0,48,121,021635,Census Tract 216.35,0.0,0.0,12.0,24.628388933065068,5.0,5312.804515942259,0.38692373465583224,0.0,0.24627720504009165,0.30450553646429934,0.049255441008018326,0.10958381061473844,0.9083014935741577
61,Census Tract 216.42,0.3301,51566.0,425600.0,48,121,021642,Census Tract 216.42,0.0,0.0,0.0,23.35745500543595,20.0,5708.680548718096,0.4015607422208958,6.2087119202091605,0.3186119873817035,0.371666188700889,0.005735589331803843,0.045024376254660166,0.934763948497854
62,Census Tract 65.01,0.3803,55745.0,118000.0,48,113,006501,Census Tract 65.01,0.0,0.0,0.0,10.773452883550133,3.0,4451.880192354682,0.9044024291710432,0.0,0.02862751513168657,0.1781449370194667,0.005398331424832325,0.13479469982005562,1.0
63,Census Tract 65.02,0.3221,57917.0,101000.0,48,113,006502,Census Tract 65.02,0.0,2.0,21.0,10.913489439916201,1.0,2597.445782565609,0.866867222616656,0.43284461792719875,0.04444950991565991,0.244814223843173,0.021654889446090723,0.07141222247653925,0.981549815498155
64,Census Tract 67.01,0.3371,45719.0,146900.0,48,113,006701,Census Tract 67.01,0.0,0.0,1.0,10.229556282747392,0.0,2970.9645058681567,0.94327219362724,0.0,0.02047581903276131,0.17901716068642745,0.029641185647425898,0.2829563182527301,0.9641943734015346
65,Census Tract 67.02,0.3846,43977.0,109500.0,48,113,006702,Census Tract 67.02,0.0,0.0,3.0,9.140903119570348,4.0,2665.880498913501,0.8861470139689702,1.24203457458598,0.027744748315497423,0.21046373365041618,0.013079667063020214,0.28894173602853745,0.8747126436781609
66,Census Tract 71.01,0.5017,112546.0,792700.0,48,113,007101,Census Tract 71.01,0.0,0.0,22.0,7.001491061240643,6.0,2065.407769847518,0.4725465025700925,7.363001804851825,0.6470347648261758,0.31860940695296525,0.012678936605316974,0.08670756646216769,1.0
67,Census Tract 71.02,0.4387,55662.0,228600.0,48,113,007102,Census Tract 71.02,0.0,0.0,21.0,7.279658684797612,44.0,2137.34004715005,0.4101912786206517,4.2462057018658195,0.26285286969527016,0.19255935688913817,0.004860721630211255,0.10487388583349137,0.8584710743801653
69,Census Tract 72.04,0.3282,33011.0,160200.0,48,113,007204,Census Tract 72.04,0.0,0.0,15.0,11.28593398789957,1.0,4592.694184365364,0.6518530325288914,4.064164978854623,0.03948001925854598,0.30308136735676455,0.08666345690900337,0.11844005777563794,0.8183352080989876
70,Census Tract 72.05,0.2924,36945.0,95200.0,48,113,007205,Census Tract 72.05,0.0,0.0,9.0,11.176122506733407,0.0,12409.340797848417,0.7890168071825869,0.0,0.046179333195278525,0.2940567405259888,0.0550838682957134,0.28225305446262167,0.8627654065251166
72,Census Tract 73.01,0.5014,208611.0,961900.0,48,113,007301,Census Tract 73.01,1.0,0.0,20.0,8.5620186387717,1.0,798.0741634544511,0.4857391700773311,6.03986155868845,0.6646785950960902,0.1709741550695825,0.00927766732935719,0.03711066931742876,0.8133174791914387
73,Census Tract 73.02,0.5272,128065.0,782500.0,48,113,007302,Census Tract 73.02,1.0,0.0,22.0,9.024167827668611,23.0,1117.4307976740226,0.47358938299705355,6.34512742693389,0.48555474629764506,0.19664967225054625,0.018693857732459334,0.04806991988346686,0.9168044077134986
74,Census Tract 76.01,0.5832,142857.0,705100.0,48,113,007601,Census Tract 76.01,0.0,0.0,33.0,11.91428404892248,7.0,670.8161910317169,0.4521212083984829,4.708663748603681,0.5201086956521739,0.08315217391304348,0.0038043478260869567,0.023369565217391305,0.9097222222222222
75,Census Tract 76.04,0.4699,250001.0,1208000.0,48,113,007604,Census Tract 76.04,0.0,0.0,13.0,11.400587801058387,4.0,1100.9377259141131,0.4535517006865524,0.0,0.6493416493416494,0.059944559944559946,0.0031185031185031187,0.0038115038115038116,0.9456812110418522
76,Census Tract 76.05,0.6016,161875.0,697700.0,48,113,007605,Census Tract 76.05,0.0,0.0,5.0,11.531755572284,3.0,633.1975429600926,0.4546700590135165,5.811583962818561,0.6458975940777298,0.06909315237507711,0.010487353485502776,0.02282541640962369,0.9041095890410958
77,Census Tract 77.01,0.5962,62167.0,770600.0,48,113,007701,Census Tract 77.01,0.0,0.0,6.0,9.41745574167195,3.0,2825.78173762548,0.45950842915031603,8.939380424980673,0.7240713941148095,0.08297153883260974,0.0,0.1111111111111111,0.9325598259608412
78,Census Tract 77.02,0.6213,94453.0,532500.0,48,113,007702,Census Tract 77.02,0.0,0.0,0.0,9.921388210163588,8.0,1728.417757945842,0.4653248152746518,1.8760849934605979,0.5946682823386853,0.09572856710087853,0.025749772796122387,0.10330202968797333,0.9096176129779838
79,Census Tract 78.01,0.5465,79121.0,723900.0,48,113,007801,Census Tract 78.01,0.0,0.0,159.0,9.897983819213959,4.0,993.9989024397817,0.46584219048759284,5.801011761087537,0.4981729598051157,0.21356069833536337,0.03735282176207876,0.025172553796183515,0.9210347174948945
80,Census Tract 78.05,0.5703,52500.0,223600.0,48,113,007805,Census Tract 78.05,0.0,2.0,19.0,13.457082395392534,13.0,933.5698424820059,0.4259860967154115,5.850901473695557,0.40357852882703776,0.09980119284294235,0.005964214711729622,0.15556458164094233,0.9107981220657277
81,Census Tract 78.09,0.5081,70462.0,320500.0,48,113,007809,Census Tract 78.09,0.0,2.0,31.0,9.77290453431713,5.0,1587.7431029206043,0.40330933333105873,7.165472121898571,0.3563669281834641,0.21635485817742908,0.04073627036813519,0.10168980084490042,0.9246031746031746
82,Census Tract 78.10,0.5248,59672.0,395400.0,48,113,007810,Census Tract 78.10,2.0,0.0,26.0,14.491029754435756,14.0,2061.157907718189,0.3752215986431994,4.30564936852077,0.3434407243630238,0.18551273952411035,0.01958307012002527,0.15540113708149084,0.8964871194379391
83,Census Tract 78.12,0.3826,184093.0,466700.0,48,113,007812,Census Tract 78.12,0.0,0.0,18.0,12.459129841109048,2.0,1008.4402334312441,0.44667655031392983,5.0343158638917265,0.6216498433693004,0.11347024016707274,0.01775147928994083,0.030978071702053602,0.962478184991274
84,Census Tract 78.15,0.3795,37852.0,76700.0,48,113,007815,Census Tract 78.15,0.0,0.0,51.0,11.140808812587577,35.0,4399.41309846458,0.3758403841411129,0.0,0.06848582129481005,0.28856786160156944,0.03210272873194221,0.2921146953405018,0.8505949757602468
85,Census Tract 78.19,0.3762,35297.0,159000.0,48,113,007819,Census Tract 78.19,0.0,2.0,50.0,9.554158274566591,4.0,3433.1334916542264,0.4573351278600269,6.915249285895763,0.14400337837837837,0.31841216216216217,0.024070945945945946,0.2592905405405405,0.8196392785571143
88,Census Tract 78.23,0.4121,52049.0,375000.0,48,113,007823,Census Tract 78.23,0.0,2.0,33.0,12.280859451043428,34.0,1175.5585335069868,0.43573277614077305,5.685296337226201,0.3328050713153724,0.4405705229793978,0.03328050713153724,0.11724565756823821,0.7992895204262878
89,Census Tract 78.24,0.3567,178108.0,473000.0,48,113,007824,Census Tract 78.24,0.0,0.0,7.0,11.598727656773049,3.0,1752.7964749551077,0.486069596229883,7.8022154239230606,0.5480253534861044,0.14675767918088736,0.014139444173573866,0.03022915650901999,0.9426129426129426
90,Census Tract 78.25,0.4582,51780.0,457200.0,48,113,007825,Census Tract 78.25,0.0,0.0,19.0,13.322452925193424,14.0,3162.6727951078487,0.4476285728874023,0.0,0.2510200461238247,0.22281355330849742,0.028738690792974985,0.08444207912009935,0.9146211312700107
92,Census Tract 78.27,0.3816,39846.0,163400.0,48,113,007827,Census Tract 78.27,0.0,2.0,0.0,12.651404240556294,6.0,6067.137282212727,0.42676623406966485,1.335884939912842,0.21129441624365483,0.2817258883248731,0.04727157360406092,0.20145939086294415,0.8758288125376733
94,Census Tract 78.29,0.4056,48700.0,98200.0,48,113,007829,Census Tract 78.29,0.0,0.0,12.0,14.986765399527552,14.0,1708.359786811762,0.4840664075250156,0.0,0.16709677419354838,0.17838709677419354,0.15548387096774194,0.23129032258064516,0.8800705467372134
96,Census Tract 64.02,0.4391,41160.0,114400.0,48,113,006402,Census Tract 64.02,0.0,0.0,8.0,9.814417111248261,1.0,4026.5609918966547,0.921345831084818,1.1661395679686424,0.03223402273150736,0.2655114589155953,0.016769144773616546,0.2742686789640395,0.9847074468085106
98,Census Tract 78.32,0.412,27436.0,139400.0,48,113,007832,Census Tract 78.32,0.0,0.0,0.0,10.036612921910185,8.0,13233.913658025334,0.45759236978023393,4.518998929954538,0.11171925305859627,0.23019961365099806,0.013522215067611075,0.45717965228589824,0.8674188998589563
101,Census Tract 78.35,0.3734,44000.0,160800.0,48,113,007835,Census Tract 78.35,0.0,0.0,7.0,14.119321934088337,1.0,5293.876686162127,0.41258806396365283,0.0,0.17783676177836763,0.24618447246184472,0.01227604512276045,0.12176509621765096,0.8990719257540604
102,Census Tract 79.02,0.4656,79176.0,376200.0,48,113,007902,Census Tract 79.02,0.0,0.0,22.0,8.447734843100644,23.0,1694.6346648442552,0.4614086648431371,6.655576971761296,0.5143362136684996,0.24587588373919875,0.0096229379418696,0.05074925074925075,0.8750430292598967
103,Census Tract 79.03,0.4459,100590.0,498700.0,48,113,007903,Census Tract 79.03,0.0,0.0,7.0,8.077736180081489,9.0,1624.9282127033516,0.45863838813466645,10.157036894828538,0.5734335839598997,0.318796992481203,0.014035087719298246,0.07955689828801611,0.8957771787960467
104,Census Tract 79.06,0.5127,188456.0,1033700.0,48,113,007906,Census Tract 79.06,1.0,0.0,10.0,8.576130428027554,2.0,1672.3453309387,0.48392172694820595,5.748709257910647,0.6444657402970771,0.08433157642549113,0.011978917105893628,0.05031145184475323,0.8525862068965517
108,Census Tract 79.13,0.4415,78750.0,158700.0,48,113,007913,Census Tract 79.13,0.0,2.0,24.0,7.510710899508862,17.0,4819.467960750673,0.40622306501642264,5.699025446327282,0.6396026036313807,0.40972935936964716,0.012675573826652964,0.052504317789291884,0.8814133591481123
109,Census Tract 79.14,0.5067,61250.0,189700.0,48,113,007914,Census Tract 79.14,0.0,0.0,32.0,6.793499372570098,53.0,3959.551289943746,0.38135723376339997,3.1107734079603073,0.41049837805956946,0.6207608375110587,0.045414332055440876,0.266624843161857,0.788045782111064
112,Census Tract 80,0.4423,211149.0,830900.0,48,113,008000,Census Tract 80,0.0,0.0,2.0,7.870001517534105,11.0,936.0397815327008,0.463712833287874,7.336639437543309,0.610187812457776,0.08471828131333603,0.014052155114173761,0.01432238886636941,0.9689213893967094
114,Census Tract 81.02,0.4629,138426.0,430100.0,48,113,008102,Census Tract 81.02,0.0,0.0,34.0,8.660784188064246,18.0,1071.1345202691555,0.44539631299728943,13.930366335692229,0.534867663981588,0.10701956271576525,0.007825086306098964,0.031127507493659213,0.946875
115,Census Tract 82,0.5065,73912.0,397600.0,48,113,008200,Census Tract 82,0.0,0.0,46.0,10.900074452277225,7.0,1303.4849202602277,0.44004985936507146,4.441024217047626,0.39813289401427787,0.20071389346512905,0.007688083470620538,0.04849820887296776,0.8173237090505275
116,Census Tract 84.01,0.3706,46177.0,115800.0,48,113,008401,Census Tract 84.01,0.0,0.0,1.0,8.04493029897685,2.0,2693.1270636145064,0.7996138907017786,0.0,0.04739336492890995,0.14436748086037185,0.017499088589135983,0.0991615020051039,0.9425352112676056
117,Census Tract 84.02,0.3806,46975.0,119500.0,48,113,008402,Census Tract 84.02,0.0,0.0,8.0,6.898162089712286,4.0,901.5324662661234,0.7151100234182156,0.0,0.029106029106029108,0.19334719334719336,0.05275467775467776,0.10291060291060292,0.904507257448434
118,Census Tract 85,0.4481,47431.0,83800.0,48,113,008500,Census Tract 85,0.0,0.0,9.0,9.70550499699904,4.0,1625.8003278614424,0.5982567490239021,3.909050128299949,0.0666058394160584,0.20529197080291972,0.002509124087591241,0.2217562900838678,0.9336973478939158
119,Census Tract 86.04,0.4789,27944.0,75200.0,48,113,008604,Census Tract 86.04,0.0,0.0,11.0,7.70807640375928,1.0,2341.4931460155162,0.5064836131025152,0.0,0.02571041948579161,0.2486468200270636,0.01962110960757781,0.39005412719891747,0.7508090614886731
120,Census Tract 87.01,0.5296,21682.0,74800.0,48,113,008701,Census Tract 87.01,0.0,0.0,6.0,10.003760072678322,1.0,1048.0293838378727,0.4928991159948522,0.0,0.026517922457937087,0.25841258229700076,0.04480614484272129,0.4162399414776884,0.891640866873065
121,Census Tract 87.03,0.4634,29133.0,60700.0,48,113,008703,Census Tract 87.03,0.0,0.0,2.0,9.03930949584021,3.0,2084.6107925038987,0.5082011378169461,0.0,0.05475310715485388,0.23547195162915688,0.06315082297615049,0.3373778227165487,0.9058614564831261
122,Census Tract 87.04,0.4606,15805.0,87400.0,48,113,008704,Census Tract 87.04,0.0,0.0,9.0,9.909324366996396,0.0,1965.2062751259887,0.5034733745348857,0.0,0.04022222222222222,0.20244444444444445,0.010222222222222223,0.5217777777777778,0.8716494845360825
123,Census Tract 87.05,0.4422,35846.0,59300.0,48,113,008705,Census Tract 87.05,0.0,0.0,8.0,10.983787270863207,1.0,747.7296793167701,0.526629885589011,0.0,0.11612475116124751,0.2714001327140013,0.06038487060384871,0.41871267418712677,0.9058614564831261
124,Census Tract 88.01,0.5582,27827.0,87200.0,48,113,008801,Census Tract 88.01,0.0,0.0,27.0,7.230013707355335,6.0,1188.4723463311186,0.4833074279515571,0.0,0.10203340595497458,0.13616557734204793,0.014887436456063908,0.1786492374727669,0.9222756410256411
125,Census Tract 88.02,0.5382,26743.0,62500.0,48,113,008802,Census Tract 88.02,0.0,0.0,6.0,8.197522609505539,4.0,1877.4719357315796,0.5131966926400465,0.0,0.014934926392148495,0.16748453168337957,0.028163004053765733,0.27885641135054406,0.8948704926358557
126,Census Tract 90.01,0.342,50984.0,86400.0,48,113,009001,Census Tract 90.01,0.0,0.0,11.0,11.112049949405103,2.0,2419.9236132406772,0.6380379580847056,0.0,0.00919613128270176,0.2619311875693674,0.0023783098144918345,0.13128270175994927,0.9044823906083245
127,Census Tract 90.02,0.3844,37757.0,106600.0,48,113,009002,Census Tract 90.02,0.0,2.0,9.0,11.884424207759269,0.0,2031.6315958140638,0.6532828327183096,0.0,0.005797101449275362,0.2672463768115942,0.05652173913043478,0.16028985507246377,0.9234863606121091
128,Census Tract 91.01,0.4071,48094.0,119400.0,48,113,009101,Census Tract 91.01,0.0,0.0,17.0,9.800354837743129,4.0,1782.954126261428,0.6098663835676504,0.6345512879500602,0.06772381896266931,0.18120251073670302,0.015196564255037992,0.2155599603567889,0.9397880539499036
129,Census Tract 91.03,0.4139,35063.0,96000.0,48,113,009103,Census Tract 91.03,0.0,0.0,1.0,9.648683353191084,0.0,2818.6922614117193,0.6200153087957966,0.0,0.04,0.19568345323741007,0.013525179856115108,0.2952517985611511,1.0
130,Census Tract 91.04,0.3587,67872.0,112300.0,48,113,009104,Census Tract 91.04,0.0,0.0,6.0,10.45859086891089,1.0,3034.0949771346977,0.6844669890433834,0.0,0.034959349593495934,0.16178861788617885,0.004336043360433604,0.16260162601626016,0.9444444444444444
131,Census Tract 91.05,0.3863,40383.0,82600.0,48,113,009105,Census Tract 91.05,0.0,0.0,4.0,10.869193451504053,0.0,2546.5247190305763,0.6196139106335118,0.0,0.010410804727068092,0.20455824423185143,0.0036578503095104106,0.3947664603263928,0.9519492293744334
132,Census Tract 92.02,0.3607,41353.0,72200.0,48,113,009202,Census Tract 92.02,0.0,0.0,19.0,12.885474607250845,0.0,2325.7436474503656,0.747958629306373,0.0,0.008351376430559852,0.20275286111970306,0.017939993813795237,0.2842561088772038,0.9468973747016707
133,Census Tract 92.03,0.4192,53446.0,85500.0,48,113,009203,Census Tract 92.03,0.0,0.0,5.0,12.347352001183603,0.0,3140.1718882445866,0.8030250088525708,5.128477715661891,0.009575625680087052,0.2546245919477693,0.017845484221980415,0.2668117519042437,0.9605911330049262
134,Census Tract 92.04,0.3328,35498.0,111000.0,48,113,009204,Census Tract 92.04,0.0,0.0,12.0,12.259039786678128,0.0,1629.3837750460402,0.5936913022702152,0.0,0.06659184436962215,0.16573138795361017,0.005611672278338945,0.19827908716797607,0.9465737514518002
135,Census Tract 93.01,0.4288,44933.0,87500.0,48,113,009301,Census Tract 93.01,0.0,4.0,6.0,11.248076106537171,0.0,1930.9429516357188,0.7713131683097804,0.0,0.016923369461874883,0.2433922799011219,0.008176459402928313,0.19300247195284276,0.9487734487734488
136,Census Tract 93.03,0.3587,42956.0,74200.0,48,113,009303,Census Tract 93.03,0.0,0.0,3.0,9.686391637701119,0.0,701.119091619236,0.7506757706866264,4.481483590359704,0.020356234096692113,0.17150127226463105,0.0022900763358778627,0.21628498727735368,0.9228624535315985
137,Census Tract 93.04,0.5503,23969.0,109400.0,48,113,009304,Census Tract 93.04,0.0,0.0,16.0,11.503840873802162,3.0,2973.930649551235,0.4993123805926218,0.0,0.012379642365887207,0.16506189821182943,0.024415405777166437,0.5264786795048143,0.8907180385288966
138,Census Tract 94.01,0.459,73403.0,269900.0,48,113,009401,Census Tract 94.01,0.0,0.0,8.0,11.112283960099282,22.0,2004.531792814273,0.5015738947050419,4.482512043277744,0.2540829145728643,0.24811557788944724,0.016017587939698492,0.11337939698492462,0.9458917835671342
139,Census Tract 94.02,0.4126,163274.0,484000.0,48,113,009402,Census Tract 94.02,0.0,0.0,2.0,10.670958179042554,10.0,1486.1869515834453,0.4703859177554783,5.591199900042776,0.5549227013832384,0.19446704637917006,0.037835638730675344,0.03183673469387755,0.8844339622641509
140,Census Tract 95,0.485,162656.0,592200.0,48,113,009500,Census Tract 95,0.0,0.0,21.0,12.488644517263625,2.0,769.8272014337167,0.4555036691645075,1.9540061636904655,0.5936160076226774,0.1110052405907575,0.010481181515007145,0.03954263935207242,0.8716075156576201
141,Census Tract 96.03,0.4656,129306.0,568700.0,48,113,009603,Census Tract 96.03,0.0,0.0,26.0,15.057869550213903,13.0,1412.7370055204824,0.4544813615342258,3.1834838779148367,0.5399277688603531,0.13623595505617977,0.030698234349919744,0.030296950240770466,0.9599809433063363
142,Census Tract 96.04,0.5789,52550.0,568500.0,48,113,009604,Census Tract 96.04,1.0,0.0,28.0,14.91046511725593,13.0,1856.3855175530346,0.437419601733596,2.7723666608437423,0.36363636363636365,0.12361831716670427,0.0,0.15507649513212796,0.9008723235527359
143,Census Tract 96.05,0.3329,61971.0,173800.0,48,113,009605,Census Tract 96.05,0.0,0.0,18.0,15.737582903408992,5.0,2252.1706122442783,0.5879153009422295,0.0,0.09840338872596938,0.19224503095470838,0.016617790811339198,0.019224503095470837,0.8112206216830933
144,Census Tract 96.07,0.3307,119619.0,331500.0,48,113,009607,Census Tract 96.07,0.0,0.0,14.0,14.643298740340244,13.0,1456.6004285111142,0.49602097035623827,6.906479153637176,0.284507862550961,0.21927781013395456,0.0017472335468841002,0.03640069889341875,0.8457847840986977
145,Census Tract 96.08,0.4212,109588.0,418800.0,48,113,009608,Census Tract 96.08,0.0,0.0,14.0,15.361812703175659,5.0,1257.8552714142022,0.4815841631673665,4.92811997787396,0.43569922698524244,0.15144061841180603,0.03197470133520731,0.004235792446170138,0.9625435540069687
146,Census Tract 96.09,0.4616,149327.0,560100.0,48,113,009609,Census Tract 96.09,0.0,0.0,11.0,13.982261751840205,4.0,1269.2924728318799,0.4467852865627365,7.906727858646699,0.5237678623505395,0.07407407407407407,0.012248468941382326,0.017497812773403325,1.0
148,Census Tract 96.11,0.3771,88750.0,171700.0,48,113,009611,Census Tract 96.11,1.0,0.0,21.0,15.16042489305346,13.0,2897.608073400197,0.5398033170830704,3.9614747072800647,0.13293650793650794,0.22172619047619047,0.06820436507936507,0.056299603174603176,0.9358251057827927
149,Census Tract 97.01,0.4049,73839.0,260700.0,48,113,009701,Census Tract 97.01,0.0,2.0,3.0,13.869970134630297,8.0,2048.9465267871833,0.5656432602982382,1.5336183121863003,0.15443571565433992,0.14274765280705115,0.040237593408698986,0.16554895573864725,0.9476309226932669
150,Census Tract 97.02,0.4264,111429.0,374400.0,48,113,009702,Census Tract 97.02,0.0,0.0,6.0,13.209360802683946,9.0,1637.6364269249452,0.47771799235112883,6.483506681854114,0.42694805194805197,0.2077922077922078,0.01396103896103896,0.04383116883116883,0.9007407407407407
151,Census Tract 98.02,0.3513,48094.0,159200.0,48,113,009802,Census Tract 98.02,0.0,0.0,23.0,11.500644168223916,9.0,4027.8577858303825,0.6805043118124289,0.0,0.03208727739451307,0.2382480346542596,0.02855767688111664,0.13728978007761966,0.9380352644836272
152,Census Tract 98.03,0.3635,66343.0,176600.0,48,113,009803,Census Tract 98.03,0.0,0.0,9.0,12.689495352994344,10.0,1462.134211086851,0.5486459304502309,2.945344995513863,0.1416470588235294,0.2136470588235294,0.014588235294117647,0.04566854990583804,0.8743961352657005
154,Census Tract 100.01,0.3936,35172.0,127100.0,48,113,010001,Census Tract 100.01,9.0,6.0,97.0,7.347448996910331,16.0,301.32726214986974,0.3873873334816751,23.120701203876713,0.08431018935978359,0.2272317403065825,0.11406672678088368,0.20223152022315202,0.9428857715430862
156,Census Tract 108.05,0.3958,50769.0,152900.0,48,113,010805,Census Tract 108.05,0.0,0.0,10.0,11.42655941240383,3.0,1917.4359569974602,0.6020004570901692,0.0,0.060218355510064825,0.174172637325145,0.029341521664960766,0.2248210857043114,0.9717314487632509
157,Census Tract 108.08,0.3853,37215.0,117600.0,48,113,010808,Census Tract 108.08,0.0,0.0,3.0,13.023315125839208,2.0,3669.669434020292,0.6725256642756315,0.0,0.024015638089919016,0.2172577492320581,0.003909522479754258,0.16978497626361352,0.9245283018867925
158,Census Tract 110.03,0.4752,55765.0,141000.0,48,113,011003,Census Tract 110.03,0.0,0.0,0.0,12.603800375106953,5.0,2166.509401169341,0.4546677884911916,1.3574283962008613,0.19211075289209179,0.15247487198937987,0.02711928693343448,0.2647449269865352,1.0
159,Census Tract 110.04,0.3415,48311.0,154500.0,48,113,011004,Census Tract 110.04,0.0,0.0,3.0,12.240937834260968,0.0,2553.6273314866394,0.4753393921933248,16.917821534061055,0.06722689075630252,0.14831932773109244,0.0,0.1781512605042017,0.9809782608695652
160,Census Tract 111.03,0.5101,35811.0,88500.0,48,113,011103,Census Tract 111.03,0.0,0.0,12.0,13.322178127812585,1.0,1756.943850805349,0.5161550275844508,2.473517884582031,0.0472125900240064,0.18724993331555081,0.0240064017071219,0.32088556948519603,0.9572784810126582
161,Census Tract 111.04,0.3959,29910.0,90800.0,48,113,011104,Census Tract 111.04,0.0,0.0,10.0,15.161479656679841,0.0,2282.5400188823487,0.5212431964281714,0.0,0.02040816326530612,0.1294012110338641,0.025566270464229646,0.293787844808253,0.9390171699230314
162,Census Tract 111.05,0.3651,40093.0,92800.0,48,113,011105,Census Tract 111.05,0.0,0.0,3.0,14.89812026324361,1.0,3419.876851173708,0.5260491774817593,2.1944215513518444,0.036767522022213714,0.28437380314055916,0.00497893527384144,0.26024511681348145,0.9457700650759219
163,Census Tract 114.01,0.6836,24110.0,76300.0,48,113,011401,Census Tract 114.01,0.0,0.0,5.0,12.168726413917604,4.0,1351.4600301942698,0.45185148323011876,1.7129067587144493,0.04945340968245705,0.2375498872115218,0.014922783272601076,0.4130945921504793,0.8488972313467855
166,Census Tract 116.03,0.3597,53493.0,114100.0,48,113,011603,Census Tract 116.03,0.0,0.0,18.0,14.929671973304927,1.0,727.1378779528544,0.686526466757949,0.0,0.0416435313714603,0.25569128262076624,0.006385341476957246,0.1687951138256524,0.9263736263736264
167,Census Tract 116.04,0.3566,59141.0,113500.0,48,113,011604,Census Tract 116.04,0.0,0.0,2.0,16.948229137641157,5.0,682.1047389469328,0.5707198666564788,7.548810136650346,0.06485234510712218,0.2698320787492762,0.0052113491603937466,0.2484076433121019,0.9931305201177625
168,Census Tract 117.01,0.3777,40168.0,92800.0,48,113,011701,Census Tract 117.01,0.0,0.0,21.0,14.69145474698562,2.0,1454.4923422476654,0.6425526534601933,0.7039677877999098,0.01048248133256749,0.20505456634118321,0.023980470993681793,0.29958171065916633,1.0
170,Census Tract 121.01,0.4379,31023.0,128800.0,48,113,012101,Census Tract 121.01,0.0,0.0,0.0,13.422408503574346,1.0,3306.913031372816,0.48702586134055365,4.176595772327035,0.0,0.19927536231884058,0.03369565217391304,0.3249258160237389,0.8978388998035364
171,Census Tract 121.02,0.4259,45425.0,92700.0,48,113,012102,Census Tract 121.02,0.0,0.0,1.0,12.229072370660274,3.0,1595.0417958854982,0.5348471875287474,4.506177479531074,0.06099033816425121,0.213768115942029,0.008454106280193236,0.20634920634920634,0.9515279241306639
172,Census Tract 122.06,0.4098,72873.0,230400.0,48,113,012206,Census Tract 122.06,0.0,0.0,10.0,8.013506503657991,10.0,2323.755032397601,0.4507806047702468,2.880625948145772,0.2682249101013403,0.14939522719843085,0.015854854527623405,0.1244011234098794,0.9361904761904762
173,Census Tract 203,0.4227,56556.0,114800.0,48,009,020300,Census Tract 203,0.0,20.0,50.0,2.7772758359747773,25.0,934.0444420733156,0.4838514422344227,6.393632153382248,0.14322691975841242,0.2079378774805867,0.004601668104687949,0.12361192285213325,0.8522588522588522
179,Census Tract 122.09,0.4474,81053.0,340700.0,48,113,012209,Census Tract 122.09,0.0,0.0,5.0,8.997545860496881,16.0,1445.0340636161372,0.4253397872900206,12.189513998585696,0.37539184952978055,0.27703761755485895,0.01293103448275862,0.11637931034482758,0.8661290322580645
180,Census Tract 122.10,0.4862,32802.0,236400.0,48,113,012210,Census Tract 122.10,0.0,0.0,4.0,10.03624047661637,6.0,3726.183137595213,0.43813187047375907,2.7421680657841887,0.12862691341101212,0.2705049120402102,0.03769705277587389,0.2979209504226639,0.8812421317666806
181,Census Tract 122.11,0.3803,35433.0,190300.0,48,113,012211,Census Tract 122.11,1.0,0.0,11.0,10.02521083134124,0.0,3766.2543516707383,0.4738405850746605,0.0,0.07484909456740442,0.2937625754527163,0.027766599597585512,0.19329268292682927,0.9098360655737705
182,Census Tract 122.12,0.3544,58691.0,195000.0,48,113,012212,Census Tract 122.12,3.0,0.0,11.0,8.434281187402618,11.0,3574.4543249020467,0.6229727144843966,1.3622272407843068,0.11593718676912797,0.27681256264617443,0.14834614099565654,0.17672849915682967,1.0
183,Census Tract 122.13,0.3932,84464.0,271700.0,48,113,012213,Census Tract 122.13,0.0,0.0,1.0,8.668234134798418,17.0,1566.0256197859603,0.4951552693483487,10.643231002065761,0.39497392128971076,0.21005215742057848,0.01422475106685633,0.006638217164532954,0.9125117591721543
184,Census Tract 123.01,0.4136,58879.0,137700.0,48,113,012301,Census Tract 123.01,0.0,0.0,12.0,11.763445939358183,4.0,3035.9584009122027,0.5902294800369653,0.7109595147535904,0.0699220976629299,0.21356640699220977,0.012730381911457344,0.14212230901124023,0.9374262101534829
187,Census Tract 125.02,0.4315,41541.0,128100.0,48,113,012502,Census Tract 125.02,0.0,0.0,14.0,12.725746670979502,11.0,2246.586553805646,0.635942780520297,0.0,0.09161490683229814,0.24611801242236025,0.05150103519668737,0.11904761904761904,0.9588235294117647
188,Census Tract 126.03,0.4242,64457.0,139500.0,48,113,012603,Census Tract 126.03,0.0,2.0,0.0,14.238463341046733,2.0,2156.107497421478,0.6321429473380842,8.958625592741665,0.13926596279537456,0.1452991452991453,0.019105077928607342,0.1191553544494721,0.8875562218890555
189,Census Tract 127.02,0.3793,55234.0,113700.0,48,113,012702,Census Tract 127.02,0.0,0.0,8.0,12.64372392002035,1.0,2708.2812050988373,0.5933755158535525,3.743211638008436,0.11697881486030089,0.20847405587964385,0.012281240405280933,0.10991710162726435,0.965452847805789
